p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
manuellanzini,2017,90,492,2138,27,27,7765,113,15-02-1993,168,61.33333333,Argentina,Medium/Medium,80,50.33333333,79.16666667,Midfielder,24,2827,35,80.77142857,55,35,21.73091459,3,3,0,492,55
manuellanzini,2018,283,492,719,10,10,7765,113,15-02-1993,168,61.33333333,Argentina,Medium/Medium,80,50.33333333,79.16666667,Midfielder,25,4965,62,80.08064516,72.5,31,21.73091459,3,3,0,984,90
manuellanzini,2019,55,492,1456,24,32,7765,113,15-02-1993,168,61.33333333,Argentina,Medium/Medium,80,50.33333333,79.16666667,Midfielder,26,5684,72,78.94444444,142.6666667,24,21.73091459,3,3,1,1476,283
manuellanzini,2020,9,492,625,17,32,7765,113,15-02-1993,168,61.33333333,Argentina,Medium/Medium,80,50.33333333,79.16666667,Midfielder,27,7140,96,74.375,120.75,24,21.73091459,3,3,0,1968,55
marcalbrighton,2018,70,82,1711,27,29,9700,145,18-11-1989,174.8333333,71.66666667,England,High/High,74.16666667,66.5,75.33333333,Midfielder,29,0,0,0,0,0,23.44599832,4,3,0,0,0
marcalbrighton,2019,12,82,929,20,36,9700,145,18-11-1989,174.8333333,71.66666667,England,High/High,74.16666667,66.5,75.33333333,Midfielder,30,1711,27,63.37037037,70,27,23.44599832,4,3,0,82,70
marcosrojo,2016,208,891,1760,21,24,2790,38,20-03-1990,186.8333333,82,Argentina,Medium/Medium,69.83333333,79.5,79,Defender,26,0,0,0,0,0,23.49119597,3,1,0,0,0
marcosrojo,2017,6,891,670,9,20,2790,38,20-03-1990,186.8333333,82,Argentina,Medium/Medium,69.83333333,79.5,79,Defender,27,1760,21,83.80952381,208,21,23.49119597,3,1,1,891,208
marcosrojo,2018,223,891,226,5,11,2790,38,20-03-1990,186.8333333,82,Argentina,Medium/Medium,69.83333333,79.5,79,Defender,28,2430,30,81,107,15,23.49119597,3,1,0,1782,6
marcosrojo,2019,283,891,134,3,8,2790,38,20-03-1990,186.8333333,82,Argentina,Medium/Medium,69.83333333,79.5,79,Defender,29,2656,35,75.88571429,145.6666667,11.66666667,23.49119597,3,1,1,2673,223
marcpugh,2016,58,188,1391,21,25,2387,41,02-04-1987,180,72,England,High/Medium,69.6,66,71.4,Midfielder,29,0,0,0,0,0,22.22222222,3.5,3,0,0,0
marcpugh,2017,130,188,996,20,31,2387,41,02-04-1987,180,72,England,High/Medium,69.6,66,71.4,Midfielder,30,1391,21,66.23809524,58,21,22.22222222,3.5,3,0,188,58
marcusbettinelli,2018,151,171,665,7,22,665,7,24-05-1992,194,82,England,Medium/Medium,0,0,69.16666667,Goalkeeper,26,0,0,0,0,0,21.78765012,3,0,0,0,0
marcusrashford,2018,8,169,2462,33,35,12040,168,31-10-1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,21,0,0,0,0,0,20.39300566,3,2,0,0,0
marcusrashford,2019,149,169,2758,31,31,12040,168,31-10-1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,22,2462,33,74.60606061,8,33,20.39300566,3,2,0,169,8
marcusrashford,2020,12,169,3058,37,38,12040,168,31-10-1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,23,5220,64,81.5625,78.5,32,20.39300566,3,2,1,338,149
marcwilson,2016,52,52,262,4,13,262,4,17-08-1987,188,80,Republic of Ireland,Medium/High,61.75,71,72.5,Midfielder,29,0,0,0,0,0,22.63467632,3.5,3,0,0,0
mariolemina,2017,24,320,1806,25,31,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,24,0,0,0,0,0,24.6093856,3,3,0,0,0
mariolemina,2018,127,320,1697,21,23,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,25,1806,25,72.24,24,25,24.6093856,3,3,0,320,24
mariolemina,2020,54,320,1790,28,30,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,27,3503,46,76.15217391,75.5,23,24.6093856,3,3,1,640,127
mariovrancic,2019,79,114,700,20,29,700,20,23-05-1989,187,78,Bosnia Herzegovina,Medium/Medium,54.83333333,70,72,Midfielder,30,0,0,0,0,0,22.30547056,3,3,0,0,0
marknoble,2016,49,152,2493,30,32,11002,144,08-05-1987,179,76,England,High/High,46.33333333,73.83333333,76.16666667,Midfielder,29,0,0,0,0,0,23.71960925,4,3,0,0,0
marknoble,2017,15,152,2525,29,33,11002,144,08-05-1987,179,76,England,High/High,46.33333333,73.83333333,76.16666667,Midfielder,30,2493,30,83.1,49,30,23.71960925,4,3,0,152,49
marknoble,2018,11,152,2425,31,35,11002,144,08-05-1987,179,76,England,High/High,46.33333333,73.83333333,76.16666667,Midfielder,31,5018,59,85.05084746,32,29.5,23.71960925,4,3,0,304,15
marknoble,2019,37,152,2786,33,35,11002,144,08-05-1987,179,76,England,High/High,46.33333333,73.83333333,76.16666667,Midfielder,32,7443,90,82.7,25,30,23.71960925,4,3,0,456,11
marknoble,2020,40,152,773,21,32,11002,144,08-05-1987,179,76,England,High/High,46.33333333,73.83333333,76.16666667,Midfielder,33,10229,123,83.16260163,28,30.75,23.71960925,4,3,0,608,37
markoarnautovic,2017,13,111,2469,31,32,7433,91,19-04-1989,192,83,Austria,Medium/Medium,78.5,80.33333333,81.33333333,Forward,28,0,0,0,0,0,22.51519097,3,2,0,0,0
markoarnautovic,2018,77,111,2067,28,28,7433,91,19-04-1989,192,83,Austria,Medium/Medium,78.5,80.33333333,81.33333333,Forward,29,2469,31,79.64516129,13,31,22.51519097,3,2,0,111,13
markogrujic,2016,88,176,63,5,17,91,8,13-04-1996,191,83.6,Serbia,Medium/Medium,64.6,76.4,73.4,Midfielder,20,0,0,0,0,0,22.91603849,3,3,0,0,0
markushenriksen,2016,81,81,686,15,23,686,15,25-07-1992,187,79.66666667,Norway,High/Medium,65.5,77.5,72.83333333,Midfielder,24,0,0,0,0,0,22.78208318,3.5,3,0,0,0
markussuttner,2018,7,206,0,0,1,1248,14,16-04-1987,179,73.16666667,Austria,High/Medium,71.33333333,69.16666667,72,Defender,31,0,0,0,0,0,22.83532557,3.5,1,0,0,0
marouanefellaini,2017,152,196,682,16,16,3217,57,22-11-1987,194,85,Belgium,Medium/Medium,48,88.16666667,77.5,Midfielder,30,0,0,0,0,0,22.58475927,3,3,0,0,0
marouanefellaini,2018,44,196,816,14,17,3217,57,22-11-1987,194,85,Belgium,Medium/Medium,48,88.16666667,77.5,Midfielder,31,682,16,42.625,152,16,22.58475927,3,3,1,196,152
martenderoon,2016,17,67,2917,33,35,2917,33,29-03-1991,185,76,Netherlands,Medium/Medium,66.33333333,79.66666667,76.16666667,Midfielder,25,0,0,0,0,0,22.20598977,3,3,0,0,0
martincranie,2017,57,348,190,3,16,190,3,26-09-1986,183,78,England,Low/Medium,62.4,70.4,67.4,Defender,31,0,0,0,0,0,23.29122996,2.5,1,0,0,0
martinkelly,2018,24,142,1175,13,34,6338,77,27-04-1990,191,77,England,Low/Medium,56.83333333,73.33333333,74.33333333,Defender,28,0,0,0,0,0,21.10687755,2.5,1,0,0,0
martinkelly,2019,66,142,1630,19,30,6338,77,27-04-1990,191,77,England,Low/Medium,56.83333333,73.33333333,74.33333333,Defender,29,1175,13,90.38461538,24,13,21.10687755,2.5,1,0,142,24
martinkelly,2020,52,142,6,1,25,6338,77,27-04-1990,191,77,England,Low/Medium,56.83333333,73.33333333,74.33333333,Defender,30,2805,32,87.65625,45,16,21.10687755,2.5,1,0,284,66
martinolsson,2017,25,25,3309,36,36,4627,51,17-05-1988,178,81,Sweden,High/Medium,80.6,75,74,Defender,29,0,0,0,0,0,25.56495392,3.5,1,0,0,0
masongreenwood,2018,14,92,130,3,3,3463,65,01-10-2001,184,67.5,England,High/Medium,78.5,63,72,Forward,17,0,0,0,0,0,19.93738185,3.5,2,0,0,0
masongreenwood,2019,15,92,1420,31,37,3463,65,01-10-2001,184,67.5,England,High/Medium,78.5,63,72,Forward,18,130,3,43.33333333,14,3,19.93738185,3.5,2,0,92,14
masongreenwood,2020,63,92,1913,31,35,3463,65,01-10-2001,184,67.5,England,High/Medium,78.5,63,72,Forward,19,1550,34,45.58823529,14.5,17,19.93738185,3.5,2,0,184,15
masonholgate,2017,54,128,1255,15,27,7715,93,22-10-1996,183,69,England,Medium/Medium,73.16666667,71.16666667,70.16666667,Defender,21,0,0,0,0,0,20.60378035,3,1,0,0,0
masonholgate,2018,17,128,432,5,8,7715,93,22-10-1996,183,69,England,Medium/Medium,73.16666667,71.16666667,70.16666667,Defender,22,1255,15,83.66666667,54,15,20.60378035,3,1,0,128,54
masonholgate,2019,8,128,2174,27,34,7715,93,22-10-1996,183,69,England,Medium/Medium,73.16666667,71.16666667,70.16666667,Defender,23,1687,20,84.35,35.5,10,20.60378035,3,1,0,256,17
masonholgate,2020,49,128,2408,28,31,7715,93,22-10-1996,183,69,England,Medium/Medium,73.16666667,71.16666667,70.16666667,Defender,24,3861,47,82.14893617,26.33333333,15.66666667,20.60378035,3,1,0,384,8
masonmount,2019,4,25,3001,37,38,6043,73,10-01-1999,176.2,63.8,England,High/Medium,70.8,50.2,70.2,Midfielder,20,0,0,0,0,0,20.54986014,3.5,3,0,0,0
massadiohaidara,2017,51,82,8,1,7,8,1,02-12-1992,179.6666667,75.66666667,France,High/High,74.66666667,74.16666667,69.66666667,Defender,25,0,0,0,0,0,23.44064629,4,1,0,0,0
matejvydra,2019,29,61,882,19,28,2708,61,01-05-1992,178.3333333,71.66666667,Czech Republic,High/Medium,82,60.5,72.83333333,Forward,27,0,0,0,0,0,22.53471919,3.5,2,0,0,0
matejvydra,2020,32,61,1459,28,33,2708,61,01-05-1992,178.3333333,71.66666667,Czech Republic,High/Medium,82,60.5,72.83333333,Forward,28,882,19,46.42105263,29,19,22.53471919,3.5,2,0,61,29
mateokovacic,2018,31,281,1809,32,36,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,78.66666667,68.33333333,81.16666667,Midfielder,24,0,0,0,0,0,24.61156849,4,3,0,0,0
mateokovacic,2019,116,281,2188,31,34,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,78.66666667,68.33333333,81.16666667,Midfielder,25,1809,32,56.53125,31,32,24.61156849,4,3,0,281,31
mateokovacic,2020,33,281,1898,27,30,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,78.66666667,68.33333333,81.16666667,Midfielder,26,3997,63,63.44444444,73.5,31.5,24.61156849,4,3,0,562,116
mateuszklich,2020,2,9,2506,35,36,2506,35,13-06-1990,182.6666667,78.5,Poland,High/Medium,63.33333333,65.16666667,71.83333333,Midfielder,30,0,0,0,0,0,23.52616016,3.5,3,0,0,0
mathieudebuchy,2016,61,444,16,1,1,16,1,28-07-1985,176.5,76,France,High/Medium,71.16666667,74.5,78.66666667,Defender,31,0,0,0,0,0,24.39631166,3.5,1,0,0,0
mathieudebuchy,2017,181,444,0,0,1,16,1,28-07-1985,176.5,76,France,High/Medium,71.16666667,74.5,78.66666667,Defender,32,16,1,16,61,1,24.39631166,3.5,1,0,444,61
mathieuflamini,2016,46,91,305,10,26,305,10,07-03-1984,178,67,France,Medium/High,67,77.5,76.5,Midfielder,32,0,0,0,0,0,21.14631991,3.5,3,0,0,0
mattdoherty,2018,21,78,3307,38,38,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,74,76.66666667,73.5,Defender,26,0,0,0,0,0,26.47317385,3.5,1,0,0,0
mattdoherty,2019,18,78,2990,36,37,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,74,76.66666667,73.5,Defender,27,3307,38,87.02631579,21,38,26.47317385,3.5,1,0,78,21
mattdoherty,2020,39,78,1319,17,28,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,74,76.66666667,73.5,Defender,28,6297,74,85.09459459,19.5,37,26.47317385,3.5,1,0,156,18
matteodarmian,2018,99,117,464,6,16,2336,31,02-12-1989,182,70,Italy,Low/High,74.16666667,71.66666667,78,Defender,29,0,0,0,0,0,21.13271344,3,1,0,0,0
matthewconnolly,2018,82,82,0,0,1,0,0,24-09-1987,188,84,England,Medium/High,60.4,74.2,67.6,Defender,31,0,0,0,0,0,23.76641014,3.5,1,0,0,0
matthewlowton,2017,18,277,2425,26,34,12543,134,09-06-1989,180.3333333,78,England,High/High,71.5,75,75.5,Defender,28,0,0,0,0,0,23.9851579,4,1,0,0,0
matthewlowton,2018,27,277,1853,21,35,12543,134,09-06-1989,180.3333333,78,England,High/High,71.5,75,75.5,Defender,29,2425,26,93.26923077,18,26,23.9851579,4,1,0,277,18
matthewlowton,2019,208,277,1615,17,26,12543,134,09-06-1989,180.3333333,78,England,High/High,71.5,75,75.5,Defender,30,4278,47,91.0212766,22.5,23.5,23.9851579,4,1,0,554,27
matthewlowton,2020,24,277,3230,34,36,12543,134,09-06-1989,180.3333333,78,England,High/High,71.5,75,75.5,Defender,31,5893,64,92.078125,84.33333333,21.33333333,23.9851579,4,1,1,831,208
matthewpennington,2016,161,161,190,3,9,190,3,06-10-1994,185,77,England,Medium/Medium,63.2,68.8,65.6,Defender,22,0,0,0,0,0,22.49817385,3,1,0,0,0
mattphillips,2016,118,175,2264,27,28,6398,90,13-03-1991,183,75,Scotland,Medium/Medium,85.83333333,69.66666667,75.16666667,Midfielder,25,0,0,0,0,0,22.39541342,3,3,0,0,0
mattphillips,2017,36,175,2197,30,31,6398,90,13-03-1991,183,75,Scotland,Medium/Medium,85.83333333,69.66666667,75.16666667,Midfielder,26,2264,27,83.85185185,118,27,22.39541342,3,3,0,175,118
mattphillips,2020,21,175,1937,33,34,6398,90,13-03-1991,183,75,Scotland,Medium/Medium,85.83333333,69.66666667,75.16666667,Midfielder,29,4461,57,78.26315789,77,28.5,22.39541342,3,3,0,350,36
mattritchie,2017,75,306,2932,35,38,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,74.5,67.66666667,75.66666667,Midfielder,28,0,0,0,0,0,24.64468249,3.5,3,0,0,0
mattritchie,2018,17,306,3050,36,36,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,74.5,67.66666667,75.66666667,Midfielder,29,2932,35,83.77142857,75,35,24.64468249,3.5,3,0,306,75
mattritchie,2019,155,306,1383,18,20,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,74.5,67.66666667,75.66666667,Midfielder,30,5982,71,84.25352113,46,35.5,24.64468249,3.5,3,0,612,17
mattritchie,2020,59,306,1422,18,30,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,74.5,67.66666667,75.66666667,Midfielder,31,7365,89,82.75280899,82.33333333,29.66666667,24.64468249,3.5,3,1,918,155
matttargett,2016,200,302,394,5,7,7871,89,18-09-1995,183,70,England,Medium/Medium,74.33333333,65.66666667,70,Defender,21,0,0,0,0,0,20.90238586,3,1,0,0,0
matttargett,2017,27,302,172,2,6,7871,89,18-09-1995,183,70,England,Medium/Medium,74.33333333,65.66666667,70,Defender,22,394,5,78.8,200,5,20.90238586,3,1,1,302,200
matttargett,2018,13,302,1257,16,28,7871,89,18-09-1995,183,70,England,Medium/Medium,74.33333333,65.66666667,70,Defender,23,566,7,80.85714286,113.5,3.5,20.90238586,3,1,0,604,27
matttargett,2019,61,302,2458,28,30,7871,89,18-09-1995,183,70,England,Medium/Medium,74.33333333,65.66666667,70,Defender,24,1823,23,79.26086957,80,7.666666667,20.90238586,3,1,0,906,13
matttargett,2020,1,302,3590,38,38,7871,89,18-09-1995,183,70,England,Medium/Medium,74.33333333,65.66666667,70,Defender,25,4281,51,83.94117647,75.25,12.75,20.90238586,3,1,0,1208,61
mattyjames,2017,412,742,1040,13,15,1053,15,22-07-1991,180,81.66666667,England,Medium/Medium,59.16666667,67.83333333,69.5,Midfielder,26,0,0,0,0,0,25.20576132,3,3,0,0,0
maxaarons,2019,16,16,3420,36,36,3420,36,04-01-2000,177.3333333,70.33333333,England,High/Medium,81,62,67.66666667,Defender,19,0,0,0,0,0,22.36559444,3.5,1,0,0,0
maximelemarchand,2018,14,319,2372,26,34,2504,28,11-10-1989,185,77.33333333,France,Medium/High,70.66666667,75.66666667,74,Defender,29,0,0,0,0,0,22.59556854,3.5,1,0,0,0
maxlowe,2020,11,19,576,8,33,576,8,11-05-1997,175,74,England,Medium/Medium,71.8,61.8,64.8,Defender,23,0,0,0,0,0,24.16326531,3,1,0,0,0
maxmeyer,2018,26,67,1508,29,35,2217,46,18-09-1995,173,68,Germany,High/Medium,70.5,58.83333333,78.33333333,Midfielder,23,0,0,0,0,0,22.72043837,3.5,3,0,0,0
maxmeyer,2019,11,67,709,17,33,2217,46,18-09-1995,173,68,Germany,High/Medium,70.5,58.83333333,78.33333333,Midfielder,24,1508,29,52,26,29,22.72043837,3.5,3,0,67,26
mayayoshida,2017,37,82,2171,24,32,6549,72,24-08-1988,189,78.16666667,Japan,Medium/High,60.16666667,73,74,Defender,29,0,0,0,0,0,21.88255275,3.5,1,0,0,0
mayayoshida,2018,45,82,1595,17,29,6549,72,24-08-1988,189,78.16666667,Japan,Medium/High,60.16666667,73,74,Defender,30,2171,24,90.45833333,37,24,21.88255275,3.5,1,0,82,37
mbayediagne,2020,6,20,1244,16,18,1244,16,28-10-1991,191,86,Senegal,Medium/Low,62.33333333,71.66666667,75,Forward,29,0,0,0,0,0,23.57391519,2.5,2,0,0,0
meritanshabani,2020,404,826,0,0,3,0,0,15-03-1999,185,73.33333333,Germany,Medium/Medium,65.66666667,53.33333333,62.33333333,Midfielder,21,0,0,0,0,0,21.42683224,3,3,0,0,0
michaelcarrick,2017,122,122,114,2,9,1807,25,28-07-1981,188,74,England,Low/Medium,50,67,80.33333333,Midfielder,36,0,0,0,0,0,20.9370756,2.5,3,0,0,0
michaeldawson,2016,148,148,1829,22,24,1829,22,18-11-1983,188,76,England,Medium/High,30.33333333,71,73.16666667,Defender,33,0,0,0,0,0,21.50294251,3.5,1,0,0,0
michaelhefele,2017,215,580,39,2,11,39,2,01-09-1990,192,91,Germany,Medium/High,49.33333333,77,68.66666667,Defender,27,0,0,0,0,0,24.68532986,3.5,1,0,0,0
michaelkeane,2017,8,39,2700,30,34,15032,164,11-01-1993,190,82,England,Medium/High,64.66666667,77,77.33333333,Defender,24,0,0,0,0,0,22.71468144,3.5,1,0,0,0
michaelkeane,2018,28,39,3136,33,35,15032,164,11-01-1993,190,82,England,Medium/High,64.66666667,77,77.33333333,Defender,25,2700,30,90,8,30,22.71468144,3.5,1,0,39,8
michaelkeane,2019,3,39,2711,31,37,15032,164,11-01-1993,190,82,England,Medium/High,64.66666667,77,77.33333333,Defender,26,5836,63,92.63492063,18,31.5,22.71468144,3.5,1,0,78,28
michaelobafemi,2018,176,507,155,6,6,962,32,06-07-2000,169,71,Republic of Ireland,High/Low,76.33333333,53.66666667,64.66666667,Forward,18,0,0,0,0,0,24.85907356,3,2,0,0,0
michaelobafemi,2019,27,507,717,21,31,962,32,06-07-2000,169,71,Republic of Ireland,High/Low,76.33333333,53.66666667,64.66666667,Forward,19,155,6,25.83333333,176,6,24.85907356,3,2,1,507,176
michaelobafemi,2020,304,507,77,4,14,962,32,06-07-2000,169,71,Republic of Ireland,High/Low,76.33333333,53.66666667,64.66666667,Forward,20,872,27,32.2962963,101.5,13.5,24.85907356,3,2,0,1014,27
michaelverrips,2019,11,11,0,0,12,0,0,03-12-1996,195,88.33333333,Netherlands,Medium/Medium,0,0,66.66666667,Goalkeeper,23,0,0,0,0,0,23.23033092,3,0,0,0,0
michailantonio,2016,152,578,2558,29,29,10123,133,28-03-1990,178.8,81,England,High/High,84.8,81.4,78,Forward,26,0,0,0,0,0,25.33669655,4,2,0,0,0
michailantonio,2017,212,578,1423,21,21,10123,133,28-03-1990,178.8,81,England,High/High,84.8,81.4,78,Forward,27,2558,29,88.20689655,152,29,25.33669655,4,2,1,578,152
michailantonio,2018,5,578,2229,33,35,10123,133,28-03-1990,178.8,81,England,High/High,84.8,81.4,78,Forward,28,3981,50,79.62,182,25,25.33669655,4,2,1,1156,212
michailantonio,2019,112,578,1860,24,24,10123,133,28-03-1990,178.8,81,England,High/High,84.8,81.4,78,Forward,29,6210,83,74.81927711,123,27.66666667,25.33669655,4,2,0,1734,5
michailantonio,2020,97,578,2053,26,26,10123,133,28-03-1990,178.8,81,England,High/High,84.8,81.4,78,Forward,30,8070,107,75.42056075,120.25,26.75,25.33669655,4,2,0,2312,112
michelvorm,2017,14,44,95,1,37,725,8,20-10-1983,183.5,85.25,Netherlands,Medium/Medium,0,0,79.25,Goalkeeper,34,0,0,0,0,0,25.31758347,3,0,0,0,0
michelvorm,2018,30,44,190,2,6,725,8,20-10-1983,183.5,85.25,Netherlands,Medium/Medium,0,0,79.25,Goalkeeper,35,95,1,95,14,1,25.31758347,3,0,0,44,14
michybatshuayi,2017,56,56,403,12,21,2581,77,02-10-1993,185,83.16666667,Belgium,Medium/Low,78.5,72.33333333,79.5,Forward,24,0,0,0,0,0,24.29997565,2.5,2,0,0,0
mohamedelneny,2016,7,64,734,14,28,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,59.83333333,75.83333333,75.5,Midfielder,24,0,0,0,0,0,22.20158941,3.5,3,0,0,0
mohamedelneny,2017,20,64,910,13,24,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,59.83333333,75.83333333,75.5,Midfielder,25,734,14,52.42857143,7,14,22.20158941,3.5,3,0,64,7
mohamedelneny,2018,25,64,399,8,29,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,59.83333333,75.83333333,75.5,Midfielder,26,1644,27,60.88888889,13.5,13.5,22.20158941,3.5,3,0,128,20
mohamedelneny,2020,12,64,1637,23,36,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,59.83333333,75.83333333,75.5,Midfielder,28,2043,35,58.37142857,17.33333333,11.66666667,22.20158941,3.5,3,0,192,25
mohamedelyounoussi,2018,29,86,845,16,24,845,16,04-08-1994,178,70,Norway,High/Medium,81.16666667,64.83333333,75.16666667,Midfielder,24,0,0,0,0,0,22.09317005,3.5,3,0,0,0
mohamedsalah,2017,18,70,3016,36,36,12657,145,15-06-1992,175,70.83333333,Egypt,High/Medium,92.16666667,69.5,85.33333333,Forward,25,0,0,0,0,0,23.1292517,3.5,2,0,0,0
mohamedsalah,2018,11,70,3405,38,38,12657,145,15-06-1992,175,70.83333333,Egypt,High/Medium,92.16666667,69.5,85.33333333,Forward,26,3016,36,83.77777778,18,36,23.1292517,3.5,2,0,70,18
mohamedsalah,2019,27,70,3000,34,37,12657,145,15-06-1992,175,70.83333333,Egypt,High/Medium,92.16666667,69.5,85.33333333,Forward,27,6421,74,86.77027027,14.5,37,23.1292517,3.5,2,0,140,11
mohammedsalisu,2020,108,261,897,12,23,897,12,17-04-1999,189,83.33333333,Ghana,Medium/High,66.66666667,75,69,Defender,21,0,0,0,0,0,23.32894749,3.5,1,0,0,0
moisekean,2019,8,189,946,29,36,969,31,28-02-2000,182,77.25,Italy,High/Medium,76,64.5,71.5,Forward,19,0,0,0,0,0,23.32145876,3.5,2,0,0,0
moisekean,2020,35,189,23,2,3,969,31,28-02-2000,182,77.25,Italy,High/Medium,76,64.5,71.5,Forward,20,946,29,32.62068966,8,29,23.32145876,3.5,2,0,189,8
morgansanson,2020,34,59,321,9,11,321,9,18-08-1994,180,72.66666667,France,Medium/Medium,74.16666667,74.66666667,79,Midfielder,26,0,0,0,0,0,22.42798354,3,3,0,0,0
morganschneiderlin,2016,4,304,1145,17,21,5359,76,08-11-1989,183.6666667,75,France,Low/High,61,78.83333333,79.83333333,Midfielder,27,0,0,0,0,0,22.23312835,3,3,0,0,0
morganschneiderlin,2017,8,304,2260,30,34,5359,76,08-11-1989,183.6666667,75,France,Low/High,61,78.83333333,79.83333333,Midfielder,28,1145,17,67.35294118,4,17,22.23312835,3,3,0,304,4
morganschneiderlin,2018,58,304,886,14,19,5359,76,08-11-1989,183.6666667,75,France,Low/High,61,78.83333333,79.83333333,Midfielder,29,3405,47,72.44680851,6,23.5,22.23312835,3,3,0,608,8
morganschneiderlin,2019,213,304,1068,15,19,5359,76,08-11-1989,183.6666667,75,France,Low/High,61,78.83333333,79.83333333,Midfielder,30,4291,61,70.3442623,23.33333333,20.33333333,22.23312835,3,3,0,912,58
moritzleitner,2019,19,62,715,9,13,715,9,08-12-1992,176.6666667,68.66666667,Germany,Medium/Medium,71.33333333,58.33333333,73,Midfielder,27,0,0,0,0,0,22.000712,3,3,0,0,0
moussadjenepo,2019,99,148,1053,18,21,2367,45,15-06-1998,177,65,Mali,Medium/Medium,83.25,58.5,68.25,Midfielder,21,0,0,0,0,0,20.74755019,3,3,0,0,0
moussadjenepo,2020,49,148,1314,27,34,2367,45,15-06-1998,177,65,Mali,Medium/Medium,83.25,58.5,68.25,Midfielder,22,1053,18,58.5,99,18,20.74755019,3,3,0,148,99
moussasissoko,2018,68,146,2441,29,30,9170,141,16-08-1989,187,88.33333333,France,High/High,78.33333333,86.16666667,78.5,Midfielder,29,0,0,0,0,0,25.2604688,4,3,0,0,0
moussasissoko,2019,78,146,2575,29,29,9170,141,16-08-1989,187,88.33333333,France,High/High,78.33333333,86.16666667,78.5,Midfielder,30,2441,29,84.17241379,68,29,25.2604688,4,3,0,146,68
muhamedbesic,2016,227,227,0,0,2,335,11,10-09-1992,179,79.33333333,Bosnia Herzegovina,Medium/High,66.83333333,74,73.83333333,Midfielder,24,0,0,0,0,0,24.75994299,3.5,3,0,0,0
nabilbentaleb,2019,79,283,799,12,14,799,12,24-11-1994,187,76.33333333,Algeria,Medium/Medium,64.16666667,72.83333333,76.83333333,Midfielder,25,0,0,0,0,0,21.82885794,3,3,0,0,0
nacerchadli,2017,164,390,226,5,11,2436,36,02-08-1989,187.6666667,83.5,Belgium,Medium/Medium,75.66666667,76.5,77.66666667,Midfielder,28,0,0,0,0,0,23.70894315,3,3,0,0,0
